area_name,area_code,date,new_cases,total_cases
Barnet,E09000003,08/08/2020,2,1725
Barnet,E09000003,09/08/2020,2,1727
Barnet,E09000003,10/08/2020,10,1737
Barnet,E09000003,11/08/2020,4,1741
Barnet,E09000003,12/08/2020,8,1749
Barnet,E09000003,13/08/2020,6,1755
Barnet,E09000003,14/08/2020,11,1766
Barnet,E09000003,15/08/2020,1,1767
Barnet,E09000003,16/08/2020,6,1773
Barnet,E09000003,17/08/2020,9,1782
Barnet,E09000003,18/08/2020,11,1793
Barnet,E09000003,19/08/2020,9,1802
Barnet,E09000003,20/08/2020,2,1804
Barnet,E09000003,21/08/2020,9,1813
Barnet,E09000003,22/08/2020,6,1819
Barnet,E09000003,23/08/2020,5,1824
Barnet,E09000003,24/08/2020,3,1827
Barnet,E09000003,25/08/2020,7,1834
Barnet,E09000003,26/08/2020,15,1849
Barnet,E09000003,27/08/2020,21,1870
Barnet,E09000003,28/08/2020,12,1882
Barnet,E09000003,29/08/2020,4,1886
Barnet,E09000003,30/08/2020,4,1890
Barnet,E09000003,31/08/2020,15,1905
Barnet,E09000003,01/09/2020,24,1929
Barnet,E09000003,02/09/2020,15,1944
Barnet,E09000003,03/09/2020,16,1960
Barnet,E09000003,04/09/2020,17,1977
Barnet,E09000003,05/09/2020,12,1989
Barnet,E09000003,06/09/2020,10,1999
Barnet,E09000003,07/09/2020,18,2017
Barnet,E09000003,08/09/2020,16,2033
Barnet,E09000003,09/09/2020,18,2051
Barnet,E09000003,10/09/2020,20,2071
Barnet,E09000003,11/09/2020,13,2084
Barnet,E09000003,12/09/2020,6,2090
Barnet,E09000003,13/09/2020,5,2095
Barnet,E09000003,14/09/2020,17,2112
Barnet,E09000003,15/09/2020,10,2122
Barnet,E09000003,16/09/2020,12,2134
Barnet,E09000003,17/09/2020,11,2145
Barnet,E09000003,18/09/2020,10,2155
Barnet,E09000003,19/09/2020,13,2168
Barnet,E09000003,20/09/2020,18,2186
Barnet,E09000003,21/09/2020,25,2211
Barnet,E09000003,22/09/2020,13,2224
Barnet,E09000003,23/09/2020,24,2248
Barnet,E09000003,24/09/2020,26,2274
Barnet,E09000003,25/09/2020,24,2298
Barnet,E09000003,26/09/2020,15,2313
Barnet,E09000003,27/09/2020,21,2334
Barnet,E09000003,28/09/2020,24,2358
Barnet,E09000003,29/09/2020,29,2387
Barnet,E09000003,30/09/2020,47,2434
Barnet,E09000003,01/10/2020,58,2492
Barnet,E09000003,02/10/2020,49,2541
Barnet,E09000003,03/10/2020,25,2566
Barnet,E09000003,04/10/2020,35,2601
Barnet,E09000003,05/10/2020,63,2664
Barnet,E09000003,06/10/2020,52,2716
Barnet,E09000003,07/10/2020,65,2781
Barnet,E09000003,08/10/2020,78,2859
Barnet,E09000003,09/10/2020,62,2921
Barnet,E09000003,10/10/2020,39,2960
Barnet,E09000003,11/10/2020,32,2992
Barnet,E09000003,12/10/2020,82,3074
Barnet,E09000003,13/10/2020,64,3138
Barnet,E09000003,14/10/2020,63,3201
Barnet,E09000003,15/10/2020,65,3266
Barnet,E09000003,16/10/2020,66,3332
Barnet,E09000003,17/10/2020,51,3383
Barnet,E09000003,18/10/2020,49,3432
Barnet,E09000003,19/10/2020,96,3528
Barnet,E09000003,20/10/2020,99,3627
Barnet,E09000003,21/10/2020,91,3718
Barnet,E09000003,22/10/2020,101,3819
Barnet,E09000003,23/10/2020,102,3921
Barnet,E09000003,24/10/2020,61,3982
Barnet,E09000003,25/10/2020,76,4058
Barnet,E09000003,26/10/2020,85,4143
Barnet,E09000003,27/10/2020,85,4228
Barnet,E09000003,28/10/2020,64,4292
Barnet,E09000003,29/10/2020,69,4361
Barnet,E09000003,30/10/2020,77,4438
Barnet,E09000003,31/10/2020,61,4499
Barnet,E09000003,01/11/2020,43,4542
Barnet,E09000003,02/11/2020,109,4651
Barnet,E09000003,03/11/2020,78,4729
Barnet,E09000003,04/11/2020,86,4815
Barnet,E09000003,05/11/2020,75,4890
Barnet,E09000003,06/11/2020,85,4975
Barnet,E09000003,07/11/2020,71,5046
Barnet,E09000003,08/11/2020,99,5145
Barnet,E09000003,09/11/2020,150,5295
Barnet,E09000003,10/11/2020,121,5416
Barnet,E09000003,11/11/2020,116,5532
Barnet,E09000003,12/11/2020,115,5647
Barnet,E09000003,13/11/2020,96,5743
Barnet,E09000003,14/11/2020,75,5818
Barnet,E09000003,15/11/2020,63,5881
Barnet,E09000003,16/11/2020,146,6027
Barnet,E09000003,17/11/2020,98,6125
Barnet,E09000003,18/11/2020,67,6192
Barnet,E09000003,19/11/2020,104,6296
Barnet,E09000003,20/11/2020,83,6379
Barnet,E09000003,21/11/2020,48,6427
Barnet,E09000003,22/11/2020,59,6486
Barnet,E09000003,23/11/2020,87,6573
Barnet,E09000003,24/11/2020,103,6676
Barnet,E09000003,25/11/2020,109,6785
Barnet,E09000003,26/11/2020,81,6866
Barnet,E09000003,27/11/2020,84,6950
Barnet,E09000003,28/11/2020,67,7017
Barnet,E09000003,29/11/2020,87,7104
Barnet,E09000003,30/11/2020,105,7209
Barnet,E09000003,01/12/2020,82,7291
Barnet,E09000003,02/12/2020,150,7441
Barnet,E09000003,03/12/2020,87,7528
Barnet,E09000003,04/12/2020,110,7638
Barnet,E09000003,05/12/2020,79,7717
Barnet,E09000003,06/12/2020,84,7801
Barnet,E09000003,07/12/2020,132,7933
Barnet,E09000003,08/12/2020,128,8061
Barnet,E09000003,09/12/2020,163,8224
Barnet,E09000003,10/12/2020,145,8369
Barnet,E09000003,11/12/2020,198,8567
Barnet,E09000003,12/12/2020,145,8712
Barnet,E09000003,13/12/2020,190,8902
Barnet,E09000003,14/12/2020,296,9198
Barnet,E09000003,15/12/2020,365,9563
Barnet,E09000003,16/12/2020,373,9936
Barnet,E09000003,17/12/2020,359,10295
Barnet,E09000003,18/12/2020,402,10697
Barnet,E09000003,19/12/2020,285,10982
Barnet,E09000003,20/12/2020,378,11360
Barnet,E09000003,21/12/2020,565,11925
Barnet,E09000003,22/12/2020,567,12492
Barnet,E09000003,23/12/2020,526,13018
Barnet,E09000003,24/12/2020,406,13424
Barnet,E09000003,25/12/2020,227,13651
Barnet,E09000003,26/12/2020,539,14190
Barnet,E09000003,27/12/2020,635,14825
Barnet,E09000003,28/12/2020,511,15336
Barnet,E09000003,29/12/2020,868,16204
Barnet,E09000003,30/12/2020,715,16919
Barnet,E09000003,31/12/2020,505,17424
Barnet,E09000003,01/01/2021,261,17685
Barnet,E09000003,02/01/2021,558,18243
Barnet,E09000003,03/01/2021,600,18843
Barnet,E09000003,04/01/2021,664,19507
Barnet,E09000003,05/01/2021,636,20143
Barnet,E09000003,06/01/2021,558,20701
Barnet,E09000003,07/01/2021,528,21229
Barnet,E09000003,08/01/2021,436,21665
Barnet,E09000003,09/01/2021,365,22030
Barnet,E09000003,10/01/2021,319,22349
Barnet,E09000003,11/01/2021,495,22844
Barnet,E09000003,12/01/2021,409,23253
Barnet,E09000003,13/01/2021,443,23696
Barnet,E09000003,14/01/2021,328,24024
Barnet,E09000003,15/01/2021,341,24365
Barnet,E09000003,16/01/2021,259,24624
Barnet,E09000003,17/01/2021,238,24862
Barnet,E09000003,18/01/2021,407,25269
Barnet,E09000003,19/01/2021,332,25601
Barnet,E09000003,20/01/2021,304,25905
Barnet,E09000003,21/01/2021,279,26184
Barnet,E09000003,22/01/2021,261,26445
Barnet,E09000003,23/01/2021,181,26626
Barnet,E09000003,24/01/2021,144,26770
Barnet,E09000003,25/01/2021,224,26994
Barnet,E09000003,26/01/2021,166,27160
Barnet,E09000003,27/01/2021,177,27337
Barnet,E09000003,28/01/2021,162,27499
Barnet,E09000003,29/01/2021,161,27660
Barnet,E09000003,30/01/2021,114,27774
Barnet,E09000003,31/01/2021,116,27890
Barnet,E09000003,01/02/2021,134,28024
Barnet,E09000003,02/02/2021,134,28158
Barnet,E09000003,03/02/2021,139,28297
Barnet,E09000003,04/02/2021,95,28392
Barnet,E09000003,05/02/2021,65,28457
Barnet,E09000003,06/02/2021,62,28519
Barnet,E09000003,07/02/2021,24,28543
Bexley,E09000004,31/01/2020,0,0
Bexley,E09000004,01/02/2020,0,0
Bexley,E09000004,02/02/2020,0,0
Bexley,E09000004,03/02/2020,0,0
Bexley,E09000004,04/02/2020,0,0
Bexley,E09000004,05/02/2020,0,0
Bexley,E09000004,06/02/2020,0,0
Bexley,E09000004,07/02/2020,0,0
Bexley,E09000004,08/02/2020,0,0
Bexley,E09000004,09/02/2020,0,0
Bexley,E09000004,10/02/2020,0,0
Bexley,E09000004,11/02/2020,0,0
Bexley,E09000004,12/02/2020,0,0
Bexley,E09000004,13/02/2020,0,0
Bexley,E09000004,14/02/2020,0,0
Bexley,E09000004,15/02/2020,0,0
Bexley,E09000004,16/02/2020,0,0
Bexley,E09000004,17/02/2020,0,0
Bexley,E09000004,18/02/2020,0,0
Bexley,E09000004,19/02/2020,0,0
Bexley,E09000004,20/02/2020,0,0
Bexley,E09000004,21/02/2020,0,0
Bexley,E09000004,22/02/2020,0,0
Bexley,E09000004,23/02/2020,0,0
Bexley,E09000004,24/02/2020,0,0
Bexley,E09000004,25/02/2020,0,0
Bexley,E09000004,26/02/2020,0,0
Bexley,E09000004,27/02/2020,0,0
Bexley,E09000004,28/02/2020,0,0
Bexley,E09000004,29/02/2020,0,0
Bexley,E09000004,01/03/2020,0,0
Bexley,E09000004,02/03/2020,0,0
Bexley,E09000004,03/03/2020,0,0
Bexley,E09000004,04/03/2020,0,0
Bexley,E09000004,05/03/2020,0,0
Bexley,E09000004,06/03/2020,0,0
Bexley,E09000004,07/03/2020,0,0
Bexley,E09000004,08/03/2020,0,0
Bexley,E09000004,09/03/2020,2,2
Bexley,E09000004,10/03/2020,2,4
Bexley,E09000004,11/03/2020,4,8
Bexley,E09000004,12/03/2020,5,13
Bexley,E09000004,13/03/2020,4,17
Bexley,E09000004,14/03/2020,3,20
Bexley,E09000004,15/03/2020,1,21
Bexley,E09000004,16/03/2020,4,25
Bexley,E09000004,17/03/2020,6,31
Bexley,E09000004,18/03/2020,6,37
Bexley,E09000004,19/03/2020,5,42
Bexley,E09000004,20/03/2020,9,51
Bexley,E09000004,21/03/2020,4,55
Bexley,E09000004,22/03/2020,10,65
Bexley,E09000004,23/03/2020,17,82
Bexley,E09000004,24/03/2020,13,95
Bexley,E09000004,25/03/2020,19,114
Bexley,E09000004,26/03/2020,12,126
Bexley,E09000004,27/03/2020,19,145
Bexley,E09000004,28/03/2020,10,155
Bexley,E09000004,29/03/2020,14,169
Bexley,E09000004,30/03/2020,15,184
Bexley,E09000004,31/03/2020,21,205
Bexley,E09000004,01/04/2020,30,235
Bexley,E09000004,02/04/2020,26,261
Bexley,E09000004,03/04/2020,31,292
Bexley,E09000004,04/04/2020,28,320
Bexley,E09000004,05/04/2020,20,340
Bexley,E09000004,06/04/2020,24,364
Bexley,E09000004,07/04/2020,47,411
Bexley,E09000004,08/04/2020,16,427
Bexley,E09000004,09/04/2020,18,445
Bexley,E09000004,10/04/2020,19,464
Bexley,E09000004,11/04/2020,17,481
Bexley,E09000004,12/04/2020,12,493
Bexley,E09000004,13/04/2020,12,505
Bexley,E09000004,14/04/2020,25,530
Bexley,E09000004,15/04/2020,19,549
Bexley,E09000004,16/04/2020,23,572
Bexley,E09000004,17/04/2020,19,591
Bexley,E09000004,18/04/2020,10,601
Bexley,E09000004,19/04/2020,21,622
Bexley,E09000004,20/04/2020,14,636
Bexley,E09000004,21/04/2020,15,651
Bexley,E09000004,22/04/2020,18,669
Bexley,E09000004,23/04/2020,13,682
Bexley,E09000004,24/04/2020,19,701
Bexley,E09000004,25/04/2020,15,716
Bexley,E09000004,26/04/2020,5,721
Bexley,E09000004,27/04/2020,14,735
Bexley,E09000004,28/04/2020,15,750
Bexley,E09000004,29/04/2020,18,768
Bexley,E09000004,30/04/2020,16,784
Bexley,E09000004,01/05/2020,17,801
Bexley,E09000004,02/05/2020,17,818
Bexley,E09000004,03/05/2020,8,826
Bexley,E09000004,04/05/2020,9,835
Bexley,E09000004,05/05/2020,6,841
Bexley,E09000004,06/05/2020,14,855
Bexley,E09000004,07/05/2020,11,866
Bexley,E09000004,08/05/2020,8,874
Bexley,E09000004,09/05/2020,4,878
Bexley,E09000004,10/05/2020,8,886
Bexley,E09000004,11/05/2020,7,893
Bexley,E09000004,12/05/2020,11,904
Bexley,E09000004,13/05/2020,6,910
Bexley,E09000004,14/05/2020,11,921
Bexley,E09000004,15/05/2020,2,923
Bexley,E09000004,16/05/2020,1,924
Bexley,E09000004,17/05/2020,6,930
Bexley,E09000004,18/05/2020,8,938
Bexley,E09000004,19/05/2020,3,941
Bexley,E09000004,20/05/2020,6,947
Bexley,E09000004,21/05/2020,15,962
Bexley,E09000004,22/05/2020,8,970
Bexley,E09000004,23/05/2020,2,972
Bexley,E09000004,24/05/2020,1,973
Bexley,E09000004,25/05/2020,0,973
Bexley,E09000004,26/05/2020,5,978
Bexley,E09000004,27/05/2020,3,981
Bexley,E09000004,28/05/2020,6,987
Bexley,E09000004,29/05/2020,1,988
Bexley,E09000004,30/05/2020,5,993
Bexley,E09000004,31/05/2020,3,996
Bexley,E09000004,01/06/2020,2,998
Bexley,E09000004,02/06/2020,2,1000
Bexley,E09000004,03/06/2020,4,1004
Bexley,E09000004,04/06/2020,0,1004
Bexley,E09000004,05/06/2020,1,1005
Bexley,E09000004,06/06/2020,0,1005
Bexley,E09000004,07/06/2020,3,1008
Bexley,E09000004,08/06/2020,2,1010
Bexley,E09000004,09/06/2020,3,1013
Bexley,E09000004,10/06/2020,3,1016
Bexley,E09000004,11/06/2020,1,1017
Bexley,E09000004,12/06/2020,2,1019
Bexley,E09000004,13/06/2020,1,1020
Bexley,E09000004,14/06/2020,0,1020
Bexley,E09000004,15/06/2020,1,1021
Bexley,E09000004,16/06/2020,1,1022
Bexley,E09000004,17/06/2020,0,1022
Bexley,E09000004,18/06/2020,1,1023
Bexley,E09000004,19/06/2020,3,1026
Bexley,E09000004,20/06/2020,4,1030
Bexley,E09000004,21/06/2020,1,1031
Bexley,E09000004,22/06/2020,1,1032
Bexley,E09000004,23/06/2020,2,1034
Bexley,E09000004,24/06/2020,0,1034
Bexley,E09000004,25/06/2020,3,1037
Bexley,E09000004,26/06/2020,1,1038
Bexley,E09000004,27/06/2020,0,1038
Bexley,E09000004,28/06/2020,1,1039
Bexley,E09000004,29/06/2020,0,1039
Bexley,E09000004,30/06/2020,4,1043
Bexley,E09000004,01/07/2020,1,1044
Bexley,E09000004,02/07/2020,2,1046
Bexley,E09000004,03/07/2020,0,1046
Bexley,E09000004,04/07/2020,0,1046
Bexley,E09000004,05/07/2020,4,1050
Bexley,E09000004,06/07/2020,1,1051
Bexley,E09000004,07/07/2020,1,1052
Bexley,E09000004,08/07/2020,6,1058
Bexley,E09000004,09/07/2020,3,1061
Bexley,E09000004,10/07/2020,1,1062
Bexley,E09000004,11/07/2020,1,1063
Bexley,E09000004,12/07/2020,3,1066
Bexley,E09000004,13/07/2020,2,1068
Bexley,E09000004,14/07/2020,2,1070
Bexley,E09000004,15/07/2020,0,1070
Bexley,E09000004,16/07/2020,3,1073
Bexley,E09000004,17/07/2020,3,1076
Bexley,E09000004,18/07/2020,0,1076
Bexley,E09000004,19/07/2020,4,1080
Bexley,E09000004,20/07/2020,4,1084
Bexley,E09000004,21/07/2020,0,1084
Bexley,E09000004,22/07/2020,5,1089
Bexley,E09000004,23/07/2020,4,1093
Bexley,E09000004,24/07/2020,2,1095
Bexley,E09000004,25/07/2020,4,1099
Bexley,E09000004,26/07/2020,0,1099
Bexley,E09000004,27/07/2020,4,1103
Bexley,E09000004,28/07/2020,0,1103
Bexley,E09000004,29/07/2020,2,1105
Bexley,E09000004,30/07/2020,1,1106
Bexley,E09000004,31/07/2020,1,1107
Bexley,E09000004,01/08/2020,0,1107
Bexley,E09000004,02/08/2020,0,1107
Bexley,E09000004,03/08/2020,0,1107
Bexley,E09000004,04/08/2020,0,1107
Bexley,E09000004,05/08/2020,3,1110
Bexley,E09000004,06/08/2020,2,1112
Bexley,E09000004,07/08/2020,2,1114
Bexley,E09000004,08/08/2020,1,1115
Bexley,E09000004,09/08/2020,2,1117
Bexley,E09000004,10/08/2020,2,1119
Bexley,E09000004,11/08/2020,2,1121
Bexley,E09000004,12/08/2020,3,1124
Bexley,E09000004,13/08/2020,3,1127
Bexley,E09000004,14/08/2020,2,1129
Bexley,E09000004,15/08/2020,0,1129
Bexley,E09000004,16/08/2020,0,1129
Bexley,E09000004,17/08/2020,1,1130
Bexley,E09000004,18/08/2020,4,1134
Bexley,E09000004,19/08/2020,4,1138
Bexley,E09000004,20/08/2020,7,1145
Bexley,E09000004,21/08/2020,1,1146
Bexley,E09000004,22/08/2020,2,1148
Bexley,E09000004,23/08/2020,1,1149
Bexley,E09000004,24/08/2020,2,1151
Bexley,E09000004,25/08/2020,2,1153
Bexley,E09000004,26/08/2020,3,1156
Bexley,E09000004,27/08/2020,4,1160
Bexley,E09000004,28/08/2020,7,1167
Bexley,E09000004,29/08/2020,8,1175
Bexley,E09000004,30/08/2020,6,1181
Bexley,E09000004,31/08/2020,8,1189
Bexley,E09000004,01/09/2020,3,1192
Bexley,E09000004,02/09/2020,5,1197
Bexley,E09000004,03/09/2020,1,1198
Bexley,E09000004,04/09/2020,8,1206
Bexley,E09000004,05/09/2020,1,1207
Bexley,E09000004,06/09/2020,1,1208
Bexley,E09000004,07/09/2020,11,1219
Bexley,E09000004,08/09/2020,4,1223
Bexley,E09000004,09/09/2020,5,1228
Bexley,E09000004,10/09/2020,4,1232
Bexley,E09000004,11/09/2020,8,1240
Bexley,E09000004,12/09/2020,1,1241
Bexley,E09000004,13/09/2020,0,1241
Bexley,E09000004,14/09/2020,7,1248
Bexley,E09000004,15/09/2020,5,1253
Bexley,E09000004,16/09/2020,2,1255
Bexley,E09000004,17/09/2020,7,1262
Bexley,E09000004,18/09/2020,11,1273
Bexley,E09000004,19/09/2020,10,1283
Bexley,E09000004,20/09/2020,17,1300
Bexley,E09000004,21/09/2020,16,1316
Bexley,E09000004,22/09/2020,13,1329
Bexley,E09000004,23/09/2020,12,1341
Bexley,E09000004,24/09/2020,10,1351
Bexley,E09000004,25/09/2020,3,1354
Bexley,E09000004,26/09/2020,7,1361
Bexley,E09000004,27/09/2020,7,1368
Bexley,E09000004,28/09/2020,17,1385
Bexley,E09000004,29/09/2020,18,1403
Bexley,E09000004,30/09/2020,12,1415
Bexley,E09000004,01/10/2020,38,1453
Bexley,E09000004,02/10/2020,19,1472
Bexley,E09000004,03/10/2020,15,1487
Bexley,E09000004,04/10/2020,16,1503
Bexley,E09000004,05/10/2020,26,1529
Bexley,E09000004,06/10/2020,12,1541
Bexley,E09000004,07/10/2020,23,1564
Bexley,E09000004,08/10/2020,25,1589
Bexley,E09000004,09/10/2020,26,1615
Bexley,E09000004,10/10/2020,27,1642
Bexley,E09000004,11/10/2020,8,1650
Bexley,E09000004,12/10/2020,30,1680
Bexley,E09000004,13/10/2020,28,1708
Bexley,E09000004,14/10/2020,27,1735
Bexley,E09000004,15/10/2020,34,1769
Bexley,E09000004,16/10/2020,15,1784
Bexley,E09000004,17/10/2020,23,1807
Bexley,E09000004,18/10/2020,40,1847
Bexley,E09000004,19/10/2020,48,1895
Bexley,E09000004,20/10/2020,48,1943
Bexley,E09000004,21/10/2020,59,2002
Bexley,E09000004,22/10/2020,58,2060
Bexley,E09000004,23/10/2020,33,2093
Bexley,E09000004,24/10/2020,39,2132
Bexley,E09000004,25/10/2020,28,2160
Bexley,E09000004,26/10/2020,62,2222
Bexley,E09000004,27/10/2020,59,2281
Bexley,E09000004,28/10/2020,58,2339
Bexley,E09000004,29/10/2020,65,2404
Bexley,E09000004,30/10/2020,58,2462
Bexley,E09000004,31/10/2020,37,2499
Bexley,E09000004,01/11/2020,36,2535
Bexley,E09000004,02/11/2020,111,2646
Bexley,E09000004,03/11/2020,71,2717
Bexley,E09000004,04/11/2020,83,2800
Bexley,E09000004,05/11/2020,87,2887
Bexley,E09000004,06/11/2020,103,2990
Bexley,E09000004,07/11/2020,50,3040
Bexley,E09000004,08/11/2020,65,3105
Bexley,E09000004,09/11/2020,106,3211
Bexley,E09000004,10/11/2020,109,3320
Bexley,E09000004,11/11/2020,130,3450
Bexley,E09000004,12/11/2020,116,3566
Bexley,E09000004,13/11/2020,100,3666
Bexley,E09000004,14/11/2020,82,3748
Bexley,E09000004,15/11/2020,65,3813
Bexley,E09000004,16/11/2020,109,3922
Bexley,E09000004,17/11/2020,96,4018
Bexley,E09000004,18/11/2020,99,4117
Bexley,E09000004,19/11/2020,81,4198
Bexley,E09000004,20/11/2020,80,4278
Bexley,E09000004,21/11/2020,44,4322
Bexley,E09000004,22/11/2020,45,4367
Bexley,E09000004,23/11/2020,102,4469
Bexley,E09000004,24/11/2020,76,4545
Bexley,E09000004,25/11/2020,68,4613
Bexley,E09000004,26/11/2020,99,4712
Bexley,E09000004,27/11/2020,85,4797
Bexley,E09000004,28/11/2020,64,4861
Bexley,E09000004,29/11/2020,46,4907
Bexley,E09000004,30/11/2020,104,5011
Bexley,E09000004,01/12/2020,106,5117
Bexley,E09000004,02/12/2020,122,5239
Bexley,E09000004,03/12/2020,90,5329
Bexley,E09000004,04/12/2020,119,5448
Bexley,E09000004,05/12/2020,63,5511
Bexley,E09000004,06/12/2020,84,5595
Bexley,E09000004,07/12/2020,124,5719
Bexley,E09000004,08/12/2020,126,5845
Bexley,E09000004,09/12/2020,169,6014
Bexley,E09000004,10/12/2020,209,6223
Bexley,E09000004,11/12/2020,237,6460
Bexley,E09000004,12/12/2020,161,6621
Bexley,E09000004,13/12/2020,210,6831
Bexley,E09000004,14/12/2020,289,7120
Bexley,E09000004,15/12/2020,324,7444
Bexley,E09000004,16/12/2020,404,7848
Bexley,E09000004,17/12/2020,370,8218
Bexley,E09000004,18/12/2020,397,8615
Bexley,E09000004,19/12/2020,319,8934
Bexley,E09000004,20/12/2020,339,9273
Bexley,E09000004,21/12/2020,527,9800
Bexley,E09000004,22/12/2020,496,10296
Bexley,E09000004,23/12/2020,445,10741
Bexley,E09000004,24/12/2020,288,11029
Bexley,E09000004,25/12/2020,135,11164
Bexley,E09000004,26/12/2020,439,11603
Bexley,E09000004,27/12/2020,463,12066
Bexley,E09000004,28/12/2020,318,12384
Bexley,E09000004,29/12/2020,666,13050
Bexley,E09000004,30/12/2020,544,13594
Bexley,E09000004,31/12/2020,385,13979
Bexley,E09000004,01/01/2021,194,14173
Bexley,E09000004,02/01/2021,457,14630
Bexley,E09000004,03/01/2021,465,15095
Bexley,E09000004,04/01/2021,567,15662
Bexley,E09000004,05/01/2021,503,16165
Bexley,E09000004,06/01/2021,391,16556
Bexley,E09000004,07/01/2021,350,16906
Bexley,E09000004,08/01/2021,314,17220
Bexley,E09000004,09/01/2021,230,17450
Bexley,E09000004,10/01/2021,236,17686
Bexley,E09000004,11/01/2021,292,17978
Bexley,E09000004,12/01/2021,236,18214
Bexley,E09000004,13/01/2021,217,18431
Bexley,E09000004,14/01/2021,218,18649
Bexley,E09000004,15/01/2021,236,18885
